726	830.3
727	528.2
728	643.5
729	549.7
730	719.8
731	1115.0
732	662.0
733	858.3
734	638.5
735	873.6
736	1037.0
737	621.1
738	1031.0
739	621.2
740	560.7
741	585.0
742	737.1
743	777.9
744	751.8
745	472.2
746	317.6
747	1147.0
748	983.7
749	559.0
750	893.5
751	566.7
752	835.4
753	537.6
754	948.9
755	786.6
756	789.1
757	947.5
758	676.2
759	973.9
760	503.5
761	1085.0
762	648.1
763	939.9
764	675.5
765	852.7
766	548.4
767	659.4
768	869.4
769	671.6
770	1025.0
771	658.3
772	1031.0
773	636.8
774	679.3
775	597.9
776	585.0
777	801.0
778	736.2
779	600.5
780	1052.0
781	653.0
782	810.8
783	747.5
784	990.7
785	966.7
786	841.3
787	693.8
788	634.2
789	815.3
790	696.0
791	831.6
792	729.9
793	1010.0
794	915.1
795	981.7
796	680.5
797	577.0
798	926.2
799	839.2
800	600.6
801	809.6
802	896.2
803	547.8
804	935.8
805	1263.0
806	886.8
807	781.7
808	887.8
809	850.9
810	754.6
811	657.4
812	884.5
813	1001.0
814	642.8
815	728.6
816	675.7
817	946.2
818	644.9
819	918.5
820	1136.0
821	1068.0
822	984.3
823	791.1
824	999.6
825	900.9
826	702.6
827	813.2
828	768.5
829	838.3
830	701.5
831	793.3
832	984.3
833	862.0
834	936.6
835	1047.0
836	658.0
837	778.0
838	817.4
839	929.9
840	511.4
841	958.3
842	785.8
843	618.7
844	772.0
845	811.3
846	782.2
847	690.1
848	752.7
849	567.6
850	1138.0
851	1070.0
852	801.4
853	589.7
854	835.7
855	939.1
856	257.2
857	651.3
858	669.1
859	506.6
860	1137.0
861	1195.0
862	704.6
863	748.1
864	873.1
865	974.0
866	860.9
867	813.1
868	1168.0
869	871.6
870	570.1
871	707.0
872	726.9
873	1080.0
874	826.8
875	802.5
876	633.6
877	990.7
878	945.2
879	699.5
880	600.8
881	612.4
882	695.9
883	654.7
884	739.0
885	648.2
886	981.1
887	797.4
888	797.5
889	903.3
890	1130.0
891	632.6
892	714.3
893	701.1
894	707.4
895	916.0
896	654.4
897	484.6
898	516.2
899	547.8
900	704.2
901	678.4
902	741.7
903	1158.0
904	902.1
905	861.2
906	750.7
907	1169.0
908	835.3
909	733.8
910	540.4
911	777.0
912	839.6
913	458.0
914	1159.0
915	491.7
916	814.5
917	908.1
918	689.5
919	885.6
920	860.1
921	792.8
922	680.6
923	735.4
924	686.3
925	549.0
926	738.5
927	856.8
928	1103.0
929	602.7
930	743.5
931	686.5
932	896.5
933	910.6
934	1150.0
935	673.9
936	1037.0
937	981.8
938	1037.0
939	740.4
940	997.8
941	1014.0
942	518.3
943	860.8
944	574.7
945	698.0
946	881.5
947	621.9
948	833.7
949	1198.0
950	576.2
951	534.9
952	620.5
953	1025.0
954	846.7
955	949.4
956	852.0
957	455.4
958	915.1
959	501.4
960	952.6
961	861.2
962	754.3
963	769.3
964	799.6
965	822.2
966	793.4
967	538.2
968	868.6
969	769.5
970	1045.0
971	725.9
972	896.4
973	855.8
974	730.7
975	621.2
976	887.9
977	603.1
978	508.7
979	611.5
980	848.9
981	1104.0
982	994.2
983	708.1
984	1005.0
985	1172.0
986	687.8
987	958.8
988	618.3
989	761.1
990	989.1
991	846.4
992	614.9
993	672.4
994	550.3
995	931.7
996	846.0
997	704.5
998	848.0
999	898.6
1000	751.6
501	481.6
502	1052.0
503	497.1
504	1222.0
505	965.0
506	812.9
507	1068.0
508	747.9
509	453.5
510	438.8
511	752.6
512	303.0
513	508.8
514	182.3
515	485.9
516	557.8
517	866.0
518	443.9
519	398.1
520	511.9
521	321.1
522	342.4
523	909.2
524	658.3
525	702.0
526	793.8
527	721.5
528	773.0
529	579.5
530	430.9
531	1127.0
532	942.4
533	762.7
534	1046.0
535	1075.0
536	645.5
537	848.8
538	937.2
539	749.8
540	336.9
541	536.5
542	550.7
543	970.6
544	696.9
545	909.6
546	1120.0
547	821.9
548	600.5
549	775.1
550	1141.0
551	943.8
552	939.3
553	457.5
554	364.7
555	552.5
556	706.2
557	1006.0
558	426.0
559	990.8
560	507.6
561	955.9
562	754.4
563	739.0
564	410.3
565	674.3
566	1232.0
567	278.0
568	1033.0
569	719.3
570	555.0
571	786.5
572	518.2
573	861.5
574	391.4
575	796.3
576	800.6
577	1247.0
578	1021.0
579	261.4
580	873.5
581	589.0
582	870.9
583	995.2
584	891.3
585	1062.0
586	852.0
587	861.9
588	734.6
589	187.8
590	559.4
591	259.4
592	646.2
593	490.9
594	837.2
595	986.4
596	977.4
597	1200.0
598	220.7
599	707.8
600	860.7
601	866.2
602	852.3
603	945.3
604	892.2
605	763.0
606	1351.0
607	755.2
608	687.0
609	616.7
610	730.3
611	870.6
612	616.2
613	756.2
614	778.3
615	679.3
616	696.5
617	550.3
618	1148.0
619	868.8
620	942.2
621	596.2
622	770.5
623	980.2
624	986.5
625	703.2
626	337.6
627	687.8
628	863.3
629	807.7
630	508.6
631	664.7
632	788.6
633	1215.0
634	745.0
635	731.2
636	1011.0
637	1003.0
638	1031.0
639	725.8
640	966.1
641	475.6
642	967.5
643	1076.0
644	568.5
645	879.4
646	802.3
647	695.7
648	593.6
649	752.8
650	608.4
651	956.6
652	701.3
653	472.8
654	617.7
655	705.7
656	405.8
657	644.6
658	951.1
659	1101.0
660	1276.0
661	619.2
662	698.2
663	739.2
664	610.4
665	832.4
666	940.9
667	839.5
668	497.1
669	1073.0
670	718.2
671	595.2
672	508.1
673	216.5
674	685.6
675	466.2
676	311.9
677	447.9
678	942.7
679	977.2
680	872.1
681	1116.0
682	481.2
683	922.5
684	886.3
685	937.7
686	92.67
687	796.1
688	713.0
689	779.1
690	646.8
691	634.7
692	451.8
693	550.2
694	760.2
695	788.9
696	562.9
697	815.3
698	240.5
699	784.9
700	647.8
701	996.9
702	647.5
703	682.0
704	328.5
705	990.4
706	729.3
707	961.0
708	743.5
709	536.5
710	663.4
711	918.0
712	752.7
713	788.9
714	1148.0
715	756.2
716	523.0
717	120.6
718	523.0
719	478.4
720	603.8
721	1244.0
722	1031.0
723	792.1
724	601.9
725	914.3
726	524.9
727	551.3
728	576.0
729	1192.0
730	382.1
731	807.9
732	863.4
733	904.0
734	1008.0
735	1076.0
736	992.8
737	1156.0
738	1023.0
739	975.7
740	324.4
741	722.1
742	985.0
743	1084.0
744	764.7
745	655.0
746	750.1
747	915.9
748	806.0
749	949.4
750	804.3
751	556.0
752	627.8
753	431.1
754	795.4
755	766.3
756	919.1
757	772.8
758	772.1
759	1146.0
760	433.7
761	724.5
762	836.6
763	1039.0
764	876.0
765	905.9
766	469.6
767	325.6
768	892.3
769	962.2
770	1093.0
771	922.3
772	788.4
773	763.3
774	1182.0
775	1042.0
776	831.9
777	960.6
778	586.6
779	585.2
780	675.4
781	420.8
782	377.5
783	898.8
784	932.9
785	413.3
786	802.3
787	644.4
788	715.9
789	596.4
790	842.8
791	524.3
792	597.4
793	1141.0
794	160.4
795	681.4
796	661.1
797	830.6
798	610.6
799	657.5
800	736.9
801	721.7
802	512.7
803	1052.0
804	581.0
805	935.8
806	989.0
807	961.7
808	898.8
809	904.6
810	749.7
811	1281.0
812	348.8
813	655.5
814	729.6
815	1118.0
816	891.0
817	1166.0
818	943.0
819	561.2
820	691.9
821	881.3
822	751.8
823	813.8
824	914.3
825	548.9
826	727.3
827	713.2
828	513.7
829	481.0
830	708.9
831	785.6
832	556.2
833	679.1
834	222.2
835	839.0
836	1001.0
837	917.0
838	1129.0
839	888.8
840	615.8
841	547.3
842	981.3
843	207.4
844	912.7
845	817.4
846	1521.0
847	771.8
848	909.2
849	671.0
850	791.0
851	868.1
852	836.6
853	551.0
854	455.0
855	785.2
856	879.1
857	812.2
858	879.0
859	930.7
860	615.6
861	673.9
862	846.6
863	741.5
864	959.0
865	608.5
866	658.3
867	523.4
868	706.4
869	639.1
870	556.2
871	606.1
872	859.2
873	1181.0
874	551.1
875	848.9
876	554.6
877	522.4
878	400.0
879	652.2
880	1089.0
881	668.2
882	762.2
883	682.8
884	579.5
885	505.8
886	383.8
887	279.1
888	637.2
889	414.8
890	319.1
891	789.3
892	1318.0
893	845.4
894	634.9
895	603.7
896	1219.0
897	538.1
898	545.4
899	645.9
900	766.2
901	1220.0
902	593.5
903	350.3
904	505.4
905	915.9
906	1190.0
907	750.2
908	849.1
909	603.9
910	763.0
911	209.6
912	530.5
913	533.6
914	573.0
915	605.9
916	979.4
917	924.6
918	902.8
919	497.8
920	773.6
921	889.4
922	987.7
923	590.4
924	866.6
925	760.4
926	858.6
927	460.1
928	877.4
929	783.4
930	1045.0
931	1026.0
932	413.2
933	378.1
934	1123.0
935	658.4
936	500.5
937	628.9
938	727.7
939	582.9
940	872.7
941	557.6
942	742.3
943	890.2
944	688.2
945	625.6
946	828.2
947	1155.0
948	528.4
949	772.1
950	523.5
951	793.2
952	908.8
953	475.9
954	595.6
955	730.3
956	600.3
957	819.0
958	630.9
959	826.7
960	848.1
961	331.2
962	1113.0
963	531.5
964	1035.0
965	491.3
966	1040.0
967	405.3
968	935.6
969	876.7
970	836.9
971	505.5
972	1258.0
973	535.4
974	679.2
975	1001.0
976	1159.0
977	970.7
978	1148.0
979	672.0
980	719.6
981	689.0
982	874.1
983	872.8
984	670.0
985	587.8
986	496.6
987	1249.0
988	902.7
989	1037.0
990	653.7
991	833.1
992	996.9
993	815.2
994	1070.0
995	830.2
996	723.6
997	1021.0
998	474.3
999	775.5
1000	572.3
501	1105.0
502	407.3
503	435.8
504	379.4
505	602.6
506	720.7
507	321.0
508	492.5
509	927.8
510	332.4
511	518.2
512	804.0
513	431.9
514	414.9
515	385.3
516	350.8
517	716.8
518	1036.0
519	-42.81
520	727.6
521	732.3
522	1027.0
523	818.9
524	373.5
525	708.6
526	945.9
527	624.0
528	725.5
529	396.9
530	337.0
531	699.3
532	644.5
533	349.1
534	382.7
535	509.4
536	785.5
537	537.2
538	907.6
539	815.7
540	578.3
541	1139.0
542	754.4
543	1331.0
544	629.8
545	600.9
546	825.8
547	689.3
548	512.5
549	1071.0
550	403.1
551	586.2
552	664.4
553	605.1
554	356.2
555	488.2
556	699.8
557	1173.0
558	302.8
559	848.4
560	736.3
561	446.6
562	623.4
563	392.6
564	252.3
565	350.3
566	1487.0
567	623.0
568	457.8
569	881.8
570	471.2
571	765.1
572	662.2
573	1009.0
574	682.5
575	468.4
576	860.4
577	597.1
578	436.2
579	264.2
580	566.0
581	858.9
582	644.1
583	410.3
584	1123.0
585	712.6
586	1016.0
587	225.6
588	714.1
589	1025.0
590	854.9
591	279.6
592	774.7
593	955.1
594	800.1
595	594.4
596	434.5
597	520.9
598	525.5
599	838.2
600	897.0
601	732.4
602	898.8
603	819.7
604	542.6
605	857.1
606	453.0
607	981.1
608	824.7
609	689.9
610	1062.0
611	929.0
612	832.4
613	646.5
614	493.6
615	663.7
616	760.0
617	801.3
618	-64.42
619	1175.0
620	837.7
621	364.6
622	347.2
623	788.6
624	468.9
625	794.0
626	555.4
627	713.1
628	728.5
629	642.2
630	272.0
631	575.9
632	333.2
633	513.8
634	581.5
635	901.8
636	1059.0
637	821.8
638	747.7
639	434.3
640	399.4
641	553.7
642	468.0
643	73.54
644	689.9
645	477.5
646	1107.0
647	860.1
648	1102.0
649	671.3
650	-53.98
651	513.7
652	560.8
653	719.7
654	490.8
655	795.3
656	559.6
657	672.8
658	565.2
659	738.1
660	698.5
661	678.2
662	719.5
663	706.1
664	420.9
665	1157.0
666	629.3
667	469.2
668	772.9
669	387.0
670	771.1
671	786.6
672	678.0
673	858.0
674	458.9
675	722.2
676	992.2
677	427.7
678	794.9
679	875.7
680	783.0
681	918.5
682	557.0
683	510.8
684	830.0
685	678.5
686	730.1
687	773.7
688	981.3
689	391.5
690	572.3
691	324.6
692	445.7
693	575.8
694	247.4
695	772.5
696	564.2
697	834.2
698	615.6
699	605.0
700	869.0
701	493.4
702	747.5
703	786.2
704	967.8
705	1241.0
706	595.7
707	916.2
708	515.5
709	278.1
710	677.0
711	932.7
712	669.6
713	520.0
714	779.6
715	424.5
716	908.9
717	677.0
718	651.6
719	694.6
720	208.1
721	651.5
722	560.6
723	567.2
724	773.9
725	537.4
726	529.4
727	856.1
728	1016.0
729	706.3
730	497.3
731	777.5
732	754.5
733	1134.0
734	618.7
735	557.6
736	660.5
737	391.9
738	889.4
739	636.3
740	534.1
741	658.5
742	817.2
743	862.1
744	757.4
745	949.3
746	915.1
747	721.6
748	472.4
749	1014.0
750	783.9
751	630.4
752	842.0
753	765.8
754	389.8
755	-35.52
756	1186.0
757	725.9
758	790.4
759	538.6
760	453.7
761	196.8
762	896.8
763	919.1
764	760.7
765	774.9
766	554.2
767	519.4
768	764.5
769	705.1
770	1078.0
771	881.0
772	656.1
773	631.4
774	707.5
775	240.6
776	1095.0
777	699.8
778	740.3
779	466.1
780	1160.0
781	641.5
782	898.9
783	720.0
784	707.3
785	426.7
786	769.6
787	764.7
788	445.9
789	1055.0
790	996.2
791	1240.0
792	250.4
793	772.9
794	856.7
795	562.1
796	747.0
797	849.4
798	418.6
799	287.5
800	100.8
801	896.5
802	1301.0
803	613.5
804	1060.0
805	831.5
806	716.3
807	671.5
808	669.2
809	688.9
810	984.0
811	691.9
812	886.2
813	641.3
814	676.8
815	798.5
816	529.2
817	626.9
818	930.7
819	455.2
820	476.6
821	971.6
822	371.5
823	1067.0
824	1067.0
825	440.8
826	993.5
827	856.1
828	655.8
829	470.3
830	825.7
831	1127.0
832	791.4
833	1026.0
834	509.3
835	924.9
836	185.8
837	461.8
838	593.8
839	1.0E+3
840	942.2
841	507.2
842	478.3
843	596.3
844	705.3
845	599.3
846	523.1
847	415.4
848	590.6
849	811.3
850	640.4
851	653.8
852	1092.0
853	558.2
854	401.5
855	569.4
856	482.9
857	806.5
858	837.1
859	836.3
860	471.2
861	716.0
862	1111.0
863	525.5
864	568.2
865	639.6
866	720.9
867	650.6
868	642.1
869	473.0
870	294.0
871	960.4
872	818.2
873	697.0
874	474.1
875	606.8
876	270.7
877	923.2
878	773.0
879	592.9
880	616.5
881	420.7
882	706.9
883	646.7
884	607.8
885	693.9
886	201.0
887	663.8
888	513.3
889	672.6
890	648.2
891	938.4
892	587.6
893	875.4
894	834.1
895	729.2
896	672.6
897	241.5
898	820.1
899	1162.0
900	517.7
901	663.4
902	993.5
903	513.9
904	989.3
905	107.5
906	839.1
907	792.4
908	409.3
909	505.9
910	367.6
911	912.7
912	746.0
913	729.4
914	862.1
915	952.7
916	974.5
917	650.9
918	415.7
919	759.8
920	788.2
921	1124.0
922	365.2
923	585.9
924	717.4
925	1027.0
926	526.6
927	1049.0
928	632.7
929	868.2
930	426.5
931	397.5
932	536.0
933	493.0
934	437.4
935	428.5
936	465.1
937	774.4
938	1033.0
939	491.1
940	962.4
941	682.8
942	1066.0
943	1041.0
944	679.5
945	799.2
946	886.3
947	994.6
948	436.5
949	599.2
950	1216.0
951	709.4
952	779.0
953	624.0
954	446.5
955	705.6
956	730.5
957	629.4
958	531.2
959	594.5
960	645.2
961	686.4
962	571.8
963	630.0
964	978.6
965	1124.0
966	554.1
967	784.0
968	961.5
969	649.0
970	957.6
971	958.9
972	806.6
973	499.0
974	1091.0
975	538.6
976	546.4
977	695.9
978	692.0
979	435.7
980	769.2
981	563.3
982	423.8
983	621.0
984	1028.0
985	730.9
986	806.5
987	576.0
988	567.7
989	1004.0
990	414.3
991	1098.0
992	566.1
993	902.9
994	572.0
995	622.3
996	720.5
997	221.7
998	609.8
999	943.2
1000	482.1
501	621.7
502	780.5
503	463.3
504	432.4
505	490.2
506	592.3
507	492.1
508	680.9
509	924.1
510	492.1
511	404.6
512	594.1
513	479.6
514	487.0
515	622.9
516	502.7
517	383.1
518	911.3
519	724.8
520	265.0
521	1167.0
522	477.5
523	221.2
524	511.0
525	536.8
526	487.1
527	763.4
528	750.2
529	269.6
530	613.7
531	558.9
532	540.1
533	273.7
534	500.6
535	455.2
536	835.4
537	136.7
538	730.6
539	884.1
540	255.3
541	1039.0
542	326.3
543	697.7
544	1015.0
545	203.7
546	390.8
547	615.0
548	701.2
549	686.8
550	562.2
551	610.9
552	785.4
553	432.6
554	250.4
555	677.4
556	91.01
557	647.0
558	725.5
559	946.8
560	590.8
561	745.6
562	733.3
563	1170.0
564	298.9
565	729.9
566	425.2
567	440.8
568	853.5
569	308.4
570	912.4
571	730.9
572	587.1
573	741.2
574	579.9
575	745.8
576	945.4
577	599.3
578	623.4
579	790.9
580	476.7
581	470.1
582	540.7
583	304.6
584	446.5
585	913.9
586	949.6
587	897.8
588	857.8
589	788.5
590	666.8
591	802.2
592	558.1
593	696.1
594	931.5
595	569.8
596	783.9
597	545.7
598	846.7
599	341.7
600	953.8
601	372.3
602	921.9
603	539.2
604	456.9
605	991.6
606	223.9
607	805.6
608	1061.0
609	771.3
610	968.0
611	1032.0
612	860.2
613	457.8
614	815.5
615	850.4
616	393.9
617	694.4
618	539.0
619	458.9
620	1152.0
621	868.3
622	478.2
623	1261.0
624	734.7
625	721.3
626	1119.0
627	481.9
628	714.8
629	715.8
630	726.3
631	554.1
632	340.5
633	677.5
634	503.1
635	843.8
636	661.2
637	392.9
638	323.0
639	716.5
640	910.9
641	617.4
642	725.0
643	1110.0
644	630.0
645	956.0
646	885.1
647	87.17
648	642.8
649	701.4
650	605.8
651	855.2
652	701.6
653	261.2
654	822.5
655	580.3
656	520.5
657	338.1
658	533.9
659	595.7
660	751.2
661	804.7
662	614.3
663	920.4
664	297.4
665	513.4
666	542.0
667	429.5
668	569.4
669	963.1
670	613.0
671	647.5
672	686.0
673	925.0
674	547.4
675	203.3
676	516.1
677	353.0
678	110.2
679	564.8
680	266.8
681	465.1
682	535.8
683	115.4
684	628.1
685	508.7
686	701.3
687	556.6
688	402.7
689	363.3
690	301.0
691	691.4
692	841.6
693	751.8
694	372.0
695	177.8
696	534.8
697	490.7
698	887.2
699	747.9
700	683.3
701	682.3
702	441.2
703	439.7
704	674.4
705	896.1
706	804.6
707	697.8
708	899.2
709	843.7
710	395.3
711	425.4
712	680.9
713	547.2
714	459.4
715	280.1
716	681.7
717	177.0
718	1058.0
719	890.0
720	599.3
721	616.4
722	448.1
723	200.9
724	871.3
725	364.3
726	420.1
727	834.8
728	530.2
729	583.9
730	623.1
731	658.4
732	832.5
733	312.2
734	1101.0
735	552.8
736	756.3
737	651.3
738	1041.0
739	322.0
740	565.3
741	540.5
742	510.7
743	889.5
744	587.0
745	765.7
746	622.4
747	286.7
748	638.6
749	380.1
750	1043.0
751	499.9
752	319.3
753	1067.0
754	510.1
755	351.1
756	683.0
757	180.8
758	786.6
759	645.1
760	490.4
761	665.4
762	938.1
763	92.42
764	964.9
765	652.6
766	792.4
767	401.5
768	570.1
769	195.5
770	670.4
771	659.3
772	790.3
773	555.8
774	696.4
775	884.7
776	665.5
777	739.8
778	388.5
779	433.5
780	501.3
781	620.6
782	735.8
783	429.5
784	384.5
785	848.6
786	736.6
787	815.1
788	431.2
789	348.1
790	424.0
791	580.7
792	807.7
793	838.0
794	410.9
795	564.8
796	569.1
797	641.4
798	887.7
799	896.9
800	765.9
801	592.1
802	1006.0
803	333.4
804	639.6
805	692.6
806	504.1
807	403.2
808	411.2
809	929.6
810	704.6
811	1032.0
812	522.3
813	1205.0
814	518.4
815	718.8
816	801.2
817	519.9
818	786.4
819	868.1
820	191.2
821	742.6
822	683.3
823	506.5
824	179.5
825	692.6
826	650.2
827	1019.0
828	548.3
829	804.9
830	167.7
831	848.3
832	274.2
833	357.6
834	507.7
835	570.2
836	172.8
837	758.3
838	735.4
839	553.5
840	984.2
841	396.1
842	733.2
843	776.6
844	468.3
845	796.7
846	355.4
847	590.0
848	652.5
849	556.7
850	773.2
851	702.6
852	357.3
853	562.2
854	721.9
855	939.7
856	731.8
857	292.2
858	577.8
859	540.8
860	409.6
861	1153.0
862	762.8
863	313.7
864	324.7
865	808.5
866	423.9
867	155.5
868	1010.0
869	640.5
870	868.6
871	261.5
872	725.8
873	459.2
874	286.3
875	876.1
876	463.9
877	484.4
878	430.9
879	556.5
880	512.3
881	711.9
882	410.2
883	535.2
884	682.9
885	742.0
886	275.9
887	530.6
888	804.3
889	380.2
890	707.5
891	815.8
892	422.7
893	527.3
894	322.6
895	548.9
896	426.4
897	858.9
898	290.2
899	659.6
900	548.7
901	642.7
902	-205.4
903	778.5
904	667.2
905	666.4
906	554.5
907	1218.0
908	756.2
909	666.5
910	394.8
911	527.4
912	620.1
913	803.2
914	836.3
915	752.2
916	1037.0
917	92.65
918	136.5
919	234.4
920	1200.0
921	589.7
922	882.9
923	1067.0
924	492.3
925	728.8
926	569.8
927	908.7
928	751.6
929	529.2
930	611.3
931	458.9
932	710.9
933	300.9
934	153.3
935	539.7
936	1010.0
937	285.9
938	489.3
939	1143.0
940	472.4
941	428.1
942	740.2
943	678.8
944	605.1
945	824.1
946	861.1
947	728.9
948	1027.0
949	167.3
950	1149.0
951	1038.0
952	900.2
953	526.6
954	876.3
955	856.1
956	149.3
957	706.8
958	673.4
959	504.6
960	942.8
961	766.0
962	1122.0
963	821.7
964	672.2
965	397.3
966	471.2
967	538.2
968	565.8
969	528.1
970	499.5
971	613.2
972	657.4
973	538.0
974	645.5
975	617.6
976	307.1
977	819.1
978	400.9
979	772.1
980	887.2
981	407.8
982	688.5
983	282.7
984	305.7
985	482.0
986	915.5
987	484.4
988	636.3
989	342.4
990	567.2
991	760.6
992	504.9
993	876.0
994	538.6
995	1031.0
996	673.0
997	494.2
998	408.1
999	480.3
1000	546.0
501	756.7
502	571.1
503	675.2
504	744.2
505	652.6
506	734.7
507	470.4
508	563.8
509	724.7
510	382.4
511	525.9
512	247.8
513	324.2
514	490.1
515	627.8
516	186.0
517	294.3
518	694.6
519	369.1
520	416.0
521	835.9
522	512.9
523	446.6
524	469.9
525	590.6
526	127.0
527	154.3
528	162.1
529	783.6
530	561.3
531	373.7
532	916.4
533	276.4
534	390.7
535	869.5
536	688.1
537	537.0
538	540.1
539	721.7
540	100.4
541	147.1
542	247.1
543	106.9
544	351.1
545	388.0
546	530.9
547	510.7
548	530.8
549	320.6
550	412.5
551	149.0
552	43.42
553	673.4
554	486.2
555	271.1
556	560.7
557	35.12
558	246.4
559	709.2
560	459.2
561	493.0
562	203.0
563	632.6
564	430.2
565	791.2
566	74.35
567	470.4
568	207.6
569	426.3
570	821.5
571	625.7
572	664.5
573	433.4
574	378.6
575	244.4
576	173.1
577	757.4
578	1046.0
579	528.1
580	627.9
581	331.1
582	585.2
583	643.8
584	270.7
585	443.2
586	535.3
587	473.0
588	-26.64
589	602.8
590	290.9
591	438.7
592	556.3
593	498.0
594	589.5
595	655.8
596	341.6
597	675.9
598	754.3
599	455.9
600	122.2
601	671.3
602	537.9
603	329.7
604	281.7
605	673.9
606	359.4
607	651.3
608	56.34
609	974.7
610	836.2
611	452.2
612	-290.2
613	75.17
614	469.2
615	520.8
616	509.0
617	613.4
618	202.0
619	1076.0
620	802.2
621	973.6
622	691.5
623	560.5
624	167.8
625	700.3
626	369.6
627	519.1
628	612.9
629	10.35
630	476.7
631	255.8
632	758.8
633	733.0
634	629.2
635	480.1
636	650.8
637	721.7
638	683.8
639	254.0
640	628.5
641	839.1
642	163.0
643	487.0
644	-48.73
645	821.2
646	546.4
647	579.0
648	600.5
649	731.5
650	633.2
651	304.4
652	477.4
653	461.8
654	175.9
655	320.6
656	399.8
657	852.1
658	495.8
659	832.9
660	579.8
661	418.3
662	629.0
663	447.9
664	423.8
665	212.6
666	604.3
667	558.6
668	98.02
669	209.7
670	606.6
671	716.7
672	394.3
673	786.9
674	356.9
675	238.8
676	689.1
677	344.6
678	506.6
679	84.83
680	464.4
681	804.9
682	707.1
683	497.2
684	908.6
685	478.5
686	402.3
687	224.2
688	781.0
689	196.3
690	837.2
691	479.9
692	380.9
693	268.3
694	675.5
695	751.5
696	381.9
697	1173.0
698	249.8
699	475.7
700	903.0
701	119.9
702	315.7
703	922.0
704	224.8
705	211.5
706	825.2
707	641.9
708	581.2
709	682.8
710	525.2
711	358.0
712	604.7
713	1104.0
714	555.0
715	599.3
716	92.35
717	500.0
718	444.1
719	170.1
720	819.7
721	389.7
722	721.4
723	389.0
724	721.1
725	704.6
726	399.3
727	462.1
728	631.4
729	725.9
730	681.3
731	491.9
732	582.0
733	756.1
734	839.2
735	471.1
736	733.2
737	179.7
738	327.8
739	410.4
740	567.2
741	515.9
742	375.4
743	456.1
744	441.6
745	291.5
746	223.4
747	649.7
748	534.1
749	604.3
750	313.6
751	186.8
752	704.3
753	398.7
754	456.8
755	303.8
756	469.8
757	113.1
758	412.7
759	622.7
760	724.6
761	695.2
762	436.1
763	567.6
764	133.3
765	445.5
766	118.3
767	820.8
768	611.6
769	622.5
770	578.7
771	425.0
772	310.7
773	702.4
774	270.3
775	373.9
776	348.2
777	253.7
778	554.1
779	608.6
780	419.3
781	466.2
782	425.5
783	925.3
784	442.7
785	481.6
786	185.1
787	-419.9
788	543.3
789	629.4
790	956.7
791	476.6
792	580.5
793	647.0
794	356.4
